date,avg temp,max temp,min temp,rainFall,cabbage,potato,apple,onion,cucumber,pepper,paprika,spinach,tomato,lettuce
2024-05-21,18.7,24.6,14,0,5923 ,41442,0 ,1110 ,15008 ,15204,23230,15662,17471,12503
2024-05-20,18.9,25.6,12.8,0,6143 ,47729,0 ,1156 ,15921 ,20893,19480,15156,20240,12720
2024-05-19,20.4,28.5,12.8,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-05-18,19.7,27.1,12.2,0,10448 ,50062,0 ,1167 ,20139 ,28605,18023,14941,23138,19250
2024-05-17,17.7,25.1,9.9,0,10520 ,53884,0 ,1171 ,21166 ,21964,17193,14237,22134,15823
2024-05-16,14,20.2,8.1,3.6,10641 ,54632,0 ,1179 ,20056 ,16319,17729,12439,20556,14102
2024-05-15,14.6,23.2,8.8,13.4,12229 ,51267,0 ,1176 ,19550 ,14843,17405,10971,17224,14045
2024-05-14,17.8,25.6,9.6,0,13012 ,49683,0 ,1198 ,18584 ,15147,19419,10821,14901,14383
2024-05-13,16.7,24.1,9.4,0,13776 ,48883,0 ,1174 ,16302 ,13029,16997,11029,15090,13753
2024-05-12,16.9,22.3,12,4.7,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-05-11,18.3,23.9,12.1,11.9,13824 ,49872,0 ,1354 ,17093 ,13221,16982,10326,14692,16563
2024-05-10,17.7,25.4,10.1,0,13539 ,55951,0 ,1382 ,16518 ,13354,17243,11305,14382,12546
2024-05-09,15.3,22.5,7.1,0,11975 ,58625,0 ,1406 ,15776 ,13968,19303,11813,14613,13467
2024-05-08,13.3,19,8.3,1.3,12133 ,58699,0 ,1417 ,16461 ,12213,18021,12842,13605,12598
2024-05-07,13.5,16.5,11.2,6.9,11904 ,60597,0 ,1385 ,15766 ,12778,21381,12064,13050,11983
2024-05-06,16.1,19.2,14.2,10.4,12966 ,61408,0 ,1567 ,18454 ,12558,20852,12224,14641,12667
2024-05-05,17.8,19.7,15.9,50.3,0,0,0,0,0,0,0,0,0,0
2024-05-04,18.9,26.8,9.5,0.3,13585 ,59582,0 ,1349 ,23370 ,13873,22245,15668,17672,17652
2024-05-03,17.2,26.2,8.6,0,14264 ,60045,0 ,1326 ,25099 ,16114,26267,13428,18419,14709
2024-05-02,15.1,22.9,7.6,0,15566 ,62319,0 ,1262 ,22714 ,16039,24586,14100,16503,17417
2024-05-01,14.4,19.6,10.1,1.2,13688 ,62697,0 ,1257 ,21233 ,19510,22566,12015,15384,16887
2024-04-30,15.7,20.7,12.2,0.2,12483 ,63534,0 ,1252 ,21036 ,20260,22245,11476,14335,13568
2024-04-29,15.7,18.6,13.7,13.2,13880 ,59812,0 ,1205 ,21334 ,19518,18511,11050,15952,12883
2024-04-28,18.2,26.7,10.2,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-04-27,18,26.9,9.9,0,14261 ,57397,0 ,1321 ,26899 ,19947,20193,10371,16913,15735
2024-04-26,16.6,24.4,10.3,0,14776 ,57388,0 ,1459 ,27799 ,19710,28818,9800,19576,11976
2024-04-25,15.6,23.5,9.3,0,13787 ,59067,0 ,1521 ,27063 ,19566,33406,9679,20431,10005
2024-04-24,13.1,17.3,9.9,5,14542 ,61350,0 ,1531 ,26013 ,29581,34313,10291,21791,8362
2024-04-23,14.5,20,10,2,14531 ,61971,0 ,1434 ,23047 ,33509,34783,12550,19366,10518
2024-04-22,15.7,19.8,12.5,0.1,15302 ,61818,0 ,1572 ,18917 ,32000,33466,13469,20739,11285
2024-04-21,15.3,17.6,13.1,1.9,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-04-20,14.1,16.2,12.6,11.2,14259 ,60378,0 ,1492 ,20680 ,26357,35662,15687,22698,13612
2024-04-19,17.2,25.3,8.7,0,14787 ,56212,0 ,1460 ,20620 ,20763,36022,11517,18438,10109
2024-04-18,15.9,23.7,8.3,0,16355 ,56826,0 ,1333 ,21012 ,18824,37846,10295,17251,8742
2024-04-17,14.7,22.1,8,0,16339 ,66060,0 ,1210 ,18685 ,18950,34854,9954,15857,13406
2024-04-16,14.9,20.3,10.6,0.6,16020 ,66348,0 ,1242 ,20181 ,20380,34669,10761,16094,15320
2024-04-15,15.5,19.1,12.7,17.8,17378 ,66041,0 ,1266 ,21690 ,19000,36188,11183,17487,13865
2024-04-14,18.5,26.5,9.5,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-04-13,17.4,26.4,9.2,0,17126 ,65478,0 ,1352 ,26834 ,17222,34022,11906,20957,13616
2024-04-12,15.9,24.1,8.4,0,15450 ,65496,0 ,1346 ,25858 ,15644,30692,14006,23738,14880
2024-04-11,14.2,20.3,9.6,0,15252 ,66539,0 ,1429 ,25162 ,15049,30327,13685,24681,14262
2024-04-10,12.5,18.8,6.1,0,15833 ,64660,0 ,1496 ,25681 ,15048,31630,12898,26830,14073
2024-04-09,12.6,18.4,7.2,0,16122 ,68541,0 ,1552 ,28162 ,18873,34754,13249,28050,13145
2024-04-08,15.6,22.6,8.6,0,14522 ,63601,0 ,1515 ,31654 ,18436,35665,14314,28596,12616
2024-04-07,14.8,23.4,6.5,0,0,0,0,0,0,0,0,0,0,0
2024-04-06,12.5,19.3,6.5,0,13025 ,64104,0 ,1597 ,35994 ,22207,37849,14542,28382,11027
2024-04-05,12.5,18.1,8.1,0,13162 ,73711,0 ,1767 ,32919 ,29539,36467,14198,27496,11755
2024-04-04,12.4,15.9,9.8,0.5,13508 ,82695,0 ,1689 ,33770 ,31038,34970,15012,28153,14018
2024-04-03,12.8,14.6,11.1,22.2,13614 ,83161,0 ,1647 ,33708 ,24641,37014,16684,27267,11873
2024-04-02,13.9,22.2,5.5,5.5,12472 ,81167,0 ,1640 ,34364 ,19349,39065,16972,26746,10660
2024-04-01,12.1,20.7,3.8,0,12350 ,81257,0 ,2010 ,32482 ,16944,39477,18128,26466,9303
2024-03-31,10.7,18.1,3.2,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-03-30,10,17.5,2.1,0.3,12353 ,72419,0 ,2061 ,34448 ,18233,39584,18884,26603,8352
2024-03-29,9.9,15.4,4.6,0.2,12048 ,65709,0 ,1825 ,34632 ,20311,42330,19793,27842,9423
2024-03-28,9.5,11.3,7.9,23.2,11348 ,60778,0 ,1567 ,31067 ,26420,45217,20514,27815,8518
2024-03-27,9,15.7,2.1,0,11479 ,73943,0 ,1374 ,30121 ,37441,46099,18080,27024,9803
2024-03-26,6.8,10.7,3.6,17.2,11305 ,73932,0 ,1460 ,32076 ,41125,48891,18402,27213,10997
2024-03-25,9.5,12.6,6.8,9.9,11410 ,71328,0 ,1427 ,33528 ,39858,50959,19434,26692,12735
2024-03-24,12.3,17,8.2,1.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-03-23,13.7,20.3,9,0.5,10789 ,74863,0 ,1476 ,38998 ,42789,56167,20992,28035,11861
2024-03-22,9.4,15.7,1,3.7,11331 ,70823,0 ,1592 ,41905 ,40298,49804,20246,27533,12522
2024-03-21,4.4,11.1,-2.2,0,10996 ,62991,0 ,1645 ,40725 ,45037,48516,19993,27023,11956
2024-03-20,4.5,8.9,0.7,0.6,11405 ,73679,0 ,1684 ,38916 ,46077,47814,17903,26730,14138
2024-03-19,7.5,12.8,3.8,1.1,11271 ,62681,0 ,1792 ,40385 ,47862,53982,18040,26389,16005
2024-03-18,7.4,14.2,0,0,12148 ,60732,0 ,1720 ,40760 ,43118,51460,18478,26424,17439
2024-03-17,10.4,15.7,5,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-03-16,10.8,19.1,1.7,0,12058 ,69891,0 ,1672 ,48664 ,42400,45827,19668,26260,17958
2024-03-15,9.3,17.6,1.1,0,11421 ,64320,0 ,1551 ,45637 ,41470,46441,20730,26915,19483
2024-03-14,7.6,15.5,0.5,0,10576 ,65684,0 ,1417 ,42161 ,40393,47332,22022,26869,20920
2024-03-13,6.1,13.1,-0.7,0,11099 ,65944,0 ,1468 ,38991 ,36693,49180,22616,26722,22725
2024-03-12,5.1,10.3,0.9,0.8,10134 ,68158,0 ,1444 ,43874 ,37362,51088,20810,27055,23718
2024-03-11,5.9,11.8,-0.4,0.4,10479 ,70071,0 ,1388 ,46099 ,35418,48470,20019,27875,17353
2024-03-10,3.9,11.7,-3.8,0,0,0,0,0,0,0,0,0,0,0
2024-03-09,1.9,7.9,-3.5,0,10765 ,70512,0 ,1356 ,47594 ,38028,46461,17880,27243,17394
2024-03-08,3.1,8.2,-1.3,0,10287 ,64779,0 ,1342 ,44778 ,33017,52141,18368,27618,22509
2024-03-07,4,8,0.6,0.3,11317 ,62075,0 ,1343 ,43696 ,34038,50402,18066,29214,22727
2024-03-06,6.2,10.5,2.7,0.2,10293 ,74075,0 ,1335 ,46885 ,34592,49715,16854,29688,22551
2024-03-05,6.1,8.4,4.4,4.3,10167 ,76464,0 ,1326 ,55359 ,30088,50982,17399,29556,22630
2024-03-04,6.2,12.2,-0.2,0.2,10110 ,76716,0 ,1309 ,58139 ,36063,49150,17473,31789,22311
2024-03-03,4.8,9.9,-0.4,0.5,0,0,0,0,0,0,0,0,0,0
2024-03-02,-0.8,4.8,-7.8,0,9532 ,78007,0 ,1295 ,70029 ,34853,51775,18742,31191,23850
2024-03-01,-1.3,3.4,-5.3,0,9532 ,78007,0 ,1295 ,70029 ,34853,51775,18742,31191,23850
2024-02-29,4.3,7.2,1.3,2.7,9052 ,69778,0 ,1303 ,66294 ,34257,47023,17361,36354,23068
2024-02-28,5,10.9,-0.6,0,8980 ,64615,0 ,1397 ,62700 ,31428,45876,16178,34472,22914
2024-02-27,3.9,8.6,-0.4,0,9167 ,68528,0 ,1434 ,64240 ,35343,48240,16778,32741,22655
2024-02-26,3.6,8.9,-0.8,0,9055 ,65220,0 ,1441 ,72024 ,37914,49641,14384,33964,26767
2024-02-25,3,6.3,0.5,1.7,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-02-24,2.6,6,-0.1,2.7,9319 ,59128,0 ,1429 ,61794 ,38750,54961,12430,31478,14862
2024-02-23,2.3,4.9,0.4,0.9,8687 ,59223,0 ,1401 ,60486 ,36150,51154,10901,28370,11553
2024-02-22,2,3.4,1,5,8405 ,57729,0 ,1373 ,54058 ,37430,45050,12377,27398,8868
2024-02-21,4.1,5.5,2.6,15.6,8637 ,57064,0 ,1328 ,51562 ,41359,53951,12623,26022,8624
2024-02-20,5.8,8.8,4,6.5,8081 ,59164,0 ,1288 ,47661 ,40349,60248,14124,23581,9779
2024-02-19,11.2,15.7,7,20.5,9187 ,62410,0 ,1271 ,40270 ,39268,57218,14886,23194,10000
2024-02-18,7.5,13.4,-0.3,21.8,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-02-17,4.5,13,-2.7,0,8164 ,54547,0 ,1252 ,37016 ,41836,50996,16641,23564,10603
2024-02-16,2.4,8.3,-2.2,0,8389 ,54637,0 ,1200 ,37516 ,47433,49445,18932,23640,12083
2024-02-15,6,13.3,0.8,4.5,9112 ,55352,0 ,1216 ,41816 ,50635,53893,24367,18083,13607
2024-02-14,11.4,17.2,6.6,2.2,8308 ,54164,0 ,1207 ,47118 ,44631,57174,22108,18904,15357
2024-02-13,8,15.7,0,0,8519 ,57495,0 ,1241 ,44129 ,39383,48771,20404,19785,15322
2024-02-12,3,10.9,-3.9,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-02-11,1.5,6.9,-3.9,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-02-10,1.6,7.7,-3.5,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,1.2,7.2,-3.8,0,4355 ,59135,70802 ,1208 ,54080 ,39615,38727,16689,18105,11787
2024-02-08,0.6,6.6,-4.1,0,6661 ,59135,70802 ,1208 ,64531 ,39615,40418,32786,26061,15544
2024-02-07,1,5,-2.2,0,6849 ,67740,70802 ,1141 ,77246 ,34270,54648,22573,28132,17104
2024-02-06,2.2,4.5,0.4,0.4,7232 ,64402,34279 ,1117 ,75262 ,26755,59561,21145,27432,15555
2024-02-05,3.8,6,1.7,12.7,6748 ,59539,37033 ,1157 ,69464 ,27790,52552,20574,28572,16881
2024-02-04,5.5,9.3,2,2.3,0,0,0,0,0,0,0,0,0,0
2024-02-03,3.9,7.8,-0.1,2.4,6156 ,40685,46294 ,1158 ,67423 ,37552,63838,22942,27373,18650
2024-02-02,3.2,7.7,0.2,0.3,6569 ,47094,50349 ,1151 ,62563 ,37625,54847,24901,27612,21421
2024-02-01,3.9,7.5,1.2,1.2,6531 ,53789,54982 ,1132 ,55505 ,33805,54371,25318,28478,23891
2024-01-31,5.6,12.6,0.4,0.5,7176 ,56715,53093 ,1132 ,57808 ,31000,47017,23070,27996,24378
2024-01-30,0.9,8.7,-5.9,0.1,6963 ,55280,52264 ,1150 ,60714 ,31085,47090,20415,28100,26783
2024-01-29,-0.7,5.8,-5.7,0,6529 ,50692,58734 ,1148 ,63204 ,29239,44953,19088,31090,24944
2024-01-28,-0.1,5,-4,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-01-27,0.4,6.5,-4.5,0,7201 ,48200,55627 ,1177 ,62335 ,29053,42555,19170,31760,25762
2024-01-26,-1,5.2,-6.8,0,6632 ,53601,58170 ,1163 ,62100 ,29741,41295,21876,32454,24037
2024-01-25,-4.1,1.4,-9.5,0,6580 ,53309,56813 ,1108 ,59296 ,30275,45497,26191,31285,20158
2024-01-24,-6.1,-2.1,-10,0.1,5414 ,57297,50654 ,1008 ,58858 ,31942,37540,20193,31949,18058
2024-01-23,-8.1,-4.9,-10.4,0.7,5990 ,58979,78227 ,1069 ,62858 ,35965,47569,18894,33730,20379
2024-01-22,-4.2,2,-8.2,0.3,7138 ,51811,78227 ,1105 ,66188 ,36547,47928,17531,34565,22281
2024-01-21,3.8,7.1,1.2,0.5,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-01-20,4.3,5.9,2.7,13.4,7468 ,53340,0 ,1080 ,52641 ,35385,43087,16653,28489,21140
2024-01-19,5.5,7.4,4.3,0.5,7207 ,45944,0 ,1088 ,50783 ,36080,45423,16032,28000,22319
2024-01-18,6,9.2,3.5,5.7,6172 ,51005,0 ,1043 ,52963 ,36940,45235,14742,28978,23171
2024-01-17,2.8,6.2,-2.6,4.2,5336 ,41831,0 ,1058 ,56624 ,37090,41343,13679,27402,22949
2024-01-16,-1,6,-6.9,0,5281 ,49575,0 ,1080 ,57610 ,38265,46831,13052,26411,29635
2024-01-15,-0.4,4.3,-4.1,0,5372 ,46685,0 ,1090 ,54226 ,36405,47076,13166,25598,25515
2024-01-14,2.7,9.8,-4.6,2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2024-01-13,0.4,6.6,-4.2,0,5488 ,45725,0 ,1061 ,46263 ,35797,43725,12201,23139,22236
2024-01-12,3.2,8.3,-1.5,0,5605 ,46868,0 ,1015 ,43129 ,27412,46558,12165,19692,20550
2024-01-11,1.4,5.6,-3.6,0,5398 ,43752,0 ,1117 ,37814 ,23088,49607,12352,18318,21903
2024-01-10,0.9,5.1,-2.6,0.1,6138 ,49683,0 ,1121 ,40906 ,21430,46635,12698,18062,21805
2024-01-09,0.2,3.7,-4.4,2.4,6560 ,48020,0 ,1193 ,41074 ,20593,41876,12585,17950,24693
2024-01-08,-3.4,2.7,-8.9,0,6175 ,47800,0 ,1226 ,43514 ,20073,39692,12897,18276,25031
2024-01-07,-1.3,1.8,-5.3,0,0,0,0,0,0,0,0,0,0,0
2024-01-06,2.2,7.2,-1.8,0.2,5092 ,48847,0 ,1247 ,42601 ,20954,46559,13885,17579,28009
2024-01-05,4.8,10.3,-0.6,0,5542 ,48249,0 ,1255 ,47931 ,19388,39844,13562,17659,23977
2024-01-04,1.5,7,-3.5,0,5710 ,49711,0 ,1218 ,53736 ,21190,38885,13233,18046,20533
2024-01-03,2.7,6,0,1,6400 ,44910,0 ,1253 ,55978 ,22986,39134,13375,17571,18711
2024-01-02,4.2,7.4,1.4,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,3.5,7.9,-0.5,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-12-31,4.1,7.1,1.7,3.2,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-12-30,2.1,6.4,-2.8,3,5627 ,55370,0 ,1306 ,72128 ,24699,55010,14055,19786,25818
2023-12-29,1.4,7.6,-3.2,0,6695 ,59791,0 ,1313 ,80008 ,23229,38964,14368,19760,21980
2023-12-28,1.7,8.1,-3,0,5426 ,55926,0 ,1293 ,67903 ,20776,34909,13494,21790,25247
2023-12-27,1.9,8.7,-2.3,0,6266 ,54124,0 ,1311 ,64577 ,22312,35263,12462,20908,23369
2023-12-26,1.7,7.5,-3,0,6243 ,50086,0 ,1294 ,60313 ,23207,37706,12246,19950,21943
2023-12-25,-0.7,3.6,-4.7,0.2,6416 ,51330,0 ,1333 ,65019 ,25171,37064,12236,20323,15663
2023-12-24,-2,3,-5.7,0.5,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-12-23,-5.2,0.7,-10.8,0,6902 ,51946,0 ,1269 ,55227 ,24067,25091,12616,21270,16379
2023-12-22,-8.2,-4.1,-11.8,0.2,6217 ,54265,0 ,1194 ,54084 ,20334,23681,12908,20529,17023
2023-12-21,-8.1,-4.6,-10.7,0.7,6643 ,42725,0 ,1171 ,51489 ,18937,24033,14380,22196,17339
2023-12-20,-3.7,0.2,-8.1,0.9,8455 ,42702,0 ,1162 ,48398 ,18000,23942,15095,22252,15496
2023-12-19,-1.3,2.7,-5.5,0.1,5952 ,41102,0 ,1154 ,44914 ,16150,26094,12618,20850,12872
2023-12-18,-4.8,-1.1,-9.5,0,6918 ,40367,0 ,1176 ,46577 ,18149,26791,12750,20911,12580
2023-12-17,-6.5,-3.4,-9.1,0.3,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-12-16,-0.5,6.1,-5.7,2.4,8459 ,35666,0 ,1158 ,41739 ,17945,21516,12001,19380,13699
2023-12-15,8.2,11.7,5.5,30.9,6177 ,37783,0 ,1160 ,36033 ,16617,17536,9705,20372,12034
2023-12-14,8.8,10.4,7,23.4,6818 ,36307,0 ,1188 ,35095 ,15291,17237,9312,18221,12383
2023-12-13,7.6,12.5,2.8,0,5376 ,38146,0 ,1165 ,34594 ,17748,16418,9500,17907,11936
2023-12-12,7.2,10.4,4.7,1.5,7037 ,34312,0 ,1140 ,34975 ,19643,16425,10270,17130,11676
2023-12-11,11,13,8.6,31.5,7007 ,36761,0 ,1155 ,35113 ,17287,15740,10590,17414,9711
2023-12-10,11.4,16.8,6.2,1.6,0,0,0,0,0,0,0,0,0,0
2023-12-09,12.4,18.4,7.3,0,5403 ,36561,0 ,1169 ,34688 ,19466,15997,9457,16669,11085
2023-12-08,10.2,17.6,1.9,0,5546 ,32763,0 ,1132 ,36943 ,16325,16143,10063,18110,11787
2023-12-07,6.5,11.6,1.2,0,5590 ,36204,0 ,1133 ,36289 ,17968,19563,10500,18861,13993
2023-12-06,6.2,11.9,-0.3,2.5,5970 ,37063,0 ,1163 ,36506 ,17985,16576,11416,19246,14938
2023-12-05,4.5,12.8,-1.1,0,5721 ,39436,0 ,1169 ,34866 ,17251,16467,12891,19496,21208
2023-12-04,2.5,10.2,-4,0,5746 ,38773,0 ,1117 ,32642 ,18203,14928,14512,21271,16529
2023-12-03,2.9,8.6,-2.1,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,2.6,7.9,-4,0,6541 ,39419,0 ,1101 ,26506 ,15265,13085,13830,23235,14945
2023-12-01,-0.8,3.8,-4.8,0.1,6541 ,39419,0 ,1101 ,26506 ,15265,13085,13830,23235,14945
2023-11-30,-1.2,2.5,-4.2,0,5725 ,39631,0 ,1099 ,34350 ,15922,14277,13059,26088,15607
2023-11-29,2.7,6.8,-1.3,0.2,5385 ,37032,0 ,1059 ,31267 ,16426,14362,10582,22220,15505
2023-11-28,4.2,8,0.2,0,5218 ,37599,0 ,1063 ,32693 ,14900,14081,9761,19309,15680
2023-11-27,7.1,11,3.8,2.2,5152 ,36512,0 ,1070 ,29334 ,16059,14903,10892,19500,18513
2023-11-26,3.8,9,-2.3,0.1,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-11-25,-0.3,5.7,-4.8,0,4085 ,32217,0 ,1065 ,38008 ,15258,13582,11232,18847,23633
2023-11-24,2.1,6.8,-1.8,0,6042 ,37313,0 ,1065 ,42955 ,12865,14184,12099,17571,25235
2023-11-23,12.1,17.9,6,0.1,6637 ,38408,0 ,1098 ,52465 ,11984,14363,13809,17636,25176
2023-11-22,9,16.8,1.3,0,6532 ,40232,0 ,1112 ,51490 ,11973,13818,13624,17665,25062
2023-11-21,6.5,15.8,-0.4,0,5563 ,37857,0 ,1103 ,57832 ,11815,15296,13285,16538,28142
2023-11-20,6.3,13.6,1,0,6345 ,36810,0 ,1130 ,63267 ,12064,16320,14280,16288,27866
2023-11-19,7.6,13.5,0.5,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-11-18,2.5,7.1,-2.3,0.7,9555 ,36489,0 ,1146 ,66286 ,12222,17079,12835,15059,23969
2023-11-17,4,8.4,0.1,3.2,9424 ,39004,0 ,1123 ,61492 ,11896,17067,11860,15388,23842
2023-11-16,5.9,8.9,2.6,9.2,7400 ,38633,0 ,1152 ,53160 ,13299,15766,11227,14774,21579
2023-11-15,6.4,13.6,1,0,6105 ,36157,0 ,1161 ,50200 ,14141,15197,11015,15106,20756
2023-11-14,5.5,11.8,-0.1,0,5485 ,35408,0 ,1129 ,37770 ,13163,14360,11654,15584,22760
2023-11-13,3.3,9.1,-1.6,0,5111 ,34615,0 ,1178 ,28882 ,11513,15210,11720,16910,22403
2023-11-12,3.2,7.6,-0.3,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-11-11,4,9.2,-0.4,0,6018 ,35225,0 ,1178 ,26101 ,11127,14069,18028,17279,15824
2023-11-10,8,13.7,2.3,2.8,7152 ,34648,0 ,1155 ,26259 ,12594,13822,13297,21459,12165
2023-11-09,12.7,19.5,5,5,5712 ,34055,0 ,1175 ,23910 ,11328,16972,9845,18016,11717
2023-11-08,8.4,17.1,1.4,0,5711 ,35400,0 ,1215 ,22524 ,11057,19888,9063,18313,11776
2023-11-07,8.9,13.4,4,0.2,7477 ,35483,0 ,1232 ,23949 ,11967,20184,9593,16475,9856
2023-11-06,16,21.4,10,25.8,7143 ,37087,0 ,1229 ,20093 ,15158,20354,10869,14787,10659
2023-11-05,18.6,22.4,15.7,9.7,0,0,0,0,0,0,0,0,0,0
2023-11-04,17.5,21.6,14.4,2.6,7374 ,34095,0 ,1226 ,23666 ,19328,18896,14261,15676,16276
2023-11-03,18.1,24.3,12.2,1.6,7374 ,34095,0 ,1226 ,23666 ,19328,18896,14261,15676,16276
2023-11-02,18.4,25.9,13.3,0,8482 ,34421,0 ,1272 ,27369 ,18799,20740,14299,17321,19813
2023-11-01,16.5,22.4,10.1,0,6490 ,35476,0 ,1235 ,23614 ,18867,24216,14014,20248,15330
2023-10-31,14,22.2,7.9,0,6790 ,37032,0 ,1213 ,24618 ,23402,25176,14326,21940,15802
2023-10-30,13.3,21.5,7.4,0,7391 ,32872,0 ,1165 ,20847 ,20621,27267,14699,23809,17081
2023-10-29,12.6,20.3,7.2,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-10-28,12.6,19.7,7.4,0,6773 ,35725,0 ,1154 ,19613 ,19218,28947,15811,24602,19962
2023-10-27,13.8,18.8,9.5,0.9,7805 ,34376,0 ,1173 ,21968 ,16822,32596,15031,24610,21508
2023-10-26,15.9,22.2,10.6,2.4,8518 ,36043,0 ,1154 ,23156 ,17347,30584,15428,26468,18973
2023-10-25,14.9,22.5,9.5,0,8472 ,36477,0 ,1157 ,24594 ,18171,40883,15698,26510,20138
2023-10-24,13.6,20.5,8.2,0,9352 ,35476,0 ,1177 ,26061 ,18797,33757,16742,26308,19038
2023-10-23,13.3,20.8,7.9,0,10961 ,34153,0 ,1203 ,21333 ,20723,27831,14884,32913,17649
2023-10-22,11.5,18.7,4.2,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-10-21,10.1,17.1,4.3,0.4,9937 ,33620,0 ,1209 ,17494 ,20966,24537,14143,38566,18482
2023-10-20,12.6,16.7,8.3,1.7,12836 ,35276,0 ,1222 ,19397 ,19497,27423,12694,45080,19898
2023-10-19,15.7,20.3,11.2,5.4,9666 ,33167,0 ,1234 ,21143 ,18005,27636,13839,50853,20008
2023-10-18,14.3,22.8,6.7,0,9072 ,33843,0 ,1259 ,22500 ,17000,28329,14211,56185,17612
2023-10-17,12.9,20.9,6.7,0,9785 ,31490,0 ,1241 ,25399 ,19290,30819,14565,59766,17623
2023-10-16,14.7,20.6,9.4,0,9165 ,31137,54829 ,1273 ,25177 ,24456,27816,16893,72425,24265
2023-10-15,15.4,21.2,11,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-10-14,15.2,21.2,11.2,2.1,12238 ,29499,54829 ,1293 ,29051 ,26029,31893,19388,73583,26748
2023-10-13,16.3,22.2,11.9,0,14296 ,33643,54829 ,1236 ,40294 ,24948,34315,19018,43145,30482
2023-10-12,15.6,23.1,9.5,0,14589 ,34012,54829 ,1235 ,44704 ,29374,28761,20437,34132,28329
2023-10-11,15.7,23,10.4,0,13807 ,32028,54829 ,1291 ,41655 ,22744,30759,20046,28647,25065
2023-10-10,16.2,22.3,11.8,0.1,13567 ,31816,54829 ,1327 ,41649 ,20899,31889,21970,29628,26941
2023-10-09,16.8,21.8,12.9,0.7,13811 ,31077,54829 ,1358 ,36199 ,18233,35885,25923,26144,33801
2023-10-08,16.7,20.6,13.7,0.6,0,0,0,0,0,0,0,0,0,0
2023-10-07,15.9,20.8,11,0.5,11722 ,32191,54829 ,1386 ,32327 ,12970,34250,25529,27175,33912
2023-10-06,14.6,21.1,9,0,11904 ,34893,54829 ,1434 ,32540 ,13594,33882,25524,25626,34145
2023-10-05,15,19.8,10.8,0,10682 ,36557,54829 ,1423 ,33135 ,12189,31001,28933,23555,34214
2023-10-04,17.5,23.8,11.8,1.8,10557 ,36952,54829 ,1357 ,28779 ,13869,35249,28106,20787,38808
2023-10-03,15.6,20.6,11.7,0.3,10322 ,37512,54829 ,1322 ,25200 ,23384,34274,29210,15022,48640
2023-10-02,16.4,23.8,10.7,0,17844 ,38015,54829 ,1358 ,26024 ,31036,36355,31777,14893,41094
2023-10-01,17.7,23.6,12.7,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-09-30,18.8,23.4,15.3,3.9,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-09-29,20.3,25.7,16.4,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-09-28,22.2,27.2,18.4,0.1,14715 ,37567,54829 ,1243 ,37866 ,21939,31494,46699,15174,43340
2023-09-27,21.9,24.9,20,2.6,15696 ,37567,54829 ,1243 ,50053 ,40005,28261,65755,23499,69969
2023-09-26,20.9,22.6,19.4,16.9,14855 ,38514,54829 ,1296 ,72001 ,23010,30389,54266,35507,66165
2023-09-25,21.1,25.8,17.5,2,13016 ,37584,54829 ,1240 ,64934 ,22857,36124,45265,37250,43100
2023-09-24,20.3,25.3,15.7,0,0 ,0,0 ,0 ,0 ,0,0,0,0,0
2023-09-23,19.6,25.3,14.7,0.2,12755 ,37336,54829 ,1281 ,53390 ,19727,33105,41292,51440,31139
2023-09-22,19.4,25.2,15.3,0,15747 ,36235,54829 ,1271 ,36494 ,18726,29231,40932,51093,22473
2023-09-21,19.5,22.9,17,5.7,12455 ,35914,54829 ,1217 ,26145 ,16823,27325,32587,31180,21694
